class,method,returnType,parameters
org.compiere.model.X_I_Locator,setProductValue,void,java.lang.String
org.compiere.model.X_I_Locator,getProductValue,java.lang.String,
org.compiere.model.X_I_Locator,setPutawaySeqNo,void,int
org.compiere.model.X_I_Locator,getPutawaySeqNo,int,
org.compiere.model.X_I_Locator,setStockingUOMName,void,java.lang.String
org.compiere.model.X_I_Locator,getStockingUOMName,java.lang.String,
org.compiere.model.X_I_Locator,setStockingUOMSymbol,void,java.lang.String
org.compiere.model.X_I_Locator,getStockingUOMSymbol,java.lang.String,
org.compiere.model.X_I_Locator,setStocking_UOM_ID,void,int
org.compiere.model.X_I_Locator,getStocking_UOM_ID,int,
org.compiere.model.X_I_Locator,setValue,void,java.lang.String
org.compiere.model.X_I_Locator,getValue,java.lang.String,
org.compiere.model.X_I_Locator,setWarehouseName,void,java.lang.String
org.compiere.model.X_I_Locator,getWarehouseName,java.lang.String,
org.compiere.model.X_I_Locator,setWarehouseValue,void,java.lang.String
org.compiere.model.X_I_Locator,getWarehouseValue,java.lang.String,
org.compiere.model.X_I_Locator,setX,void,java.lang.String
org.compiere.model.X_I_Locator,getX,java.lang.String,
org.compiere.model.X_I_Locator,setY,void,java.lang.String
org.compiere.model.X_I_Locator,getY,java.lang.String,
org.compiere.model.X_I_Locator,setZ,void,java.lang.String
org.compiere.model.X_I_Locator,getZ,java.lang.String,
org.compiere.model.X_I_Order,get_Table_ID,int,
org.compiere.model.X_I_Order,setAD_OrgTrx_ID,void,int
org.compiere.model.X_I_Order,getAD_OrgTrx_ID,int,
org.compiere.model.X_I_Order,setAD_User_ID,void,int
org.compiere.model.X_I_Order,getAD_User_ID,int,
org.compiere.model.X_I_Order,setAddress1,void,java.lang.String
org.compiere.model.X_I_Order,getAddress1,java.lang.String,
org.compiere.model.X_I_Order,setAddress2,void,java.lang.String
org.compiere.model.X_I_Order,getAddress2,java.lang.String,
org.compiere.model.X_I_Order,setBPartnerValue,void,java.lang.String
org.compiere.model.X_I_Order,getBPartnerValue,java.lang.String,
org.compiere.model.X_I_Order,setBillTo_ID,void,int
org.compiere.model.X_I_Order,getBillTo_ID,int,
org.compiere.model.X_I_Order,setC_Activity_ID,void,int
org.compiere.model.X_I_Order,getC_Activity_ID,int,
org.compiere.model.X_I_Order,setC_BPartner_ID,void,int
org.compiere.model.X_I_Order,getC_BPartner_ID,int,
org.compiere.model.X_I_Order,setC_BPartner_Location_ID,void,int
org.compiere.model.X_I_Order,getC_BPartner_Location_ID,int,
org.compiere.model.X_I_Order,setC_Campaign_ID,void,int
org.compiere.model.X_I_Order,getC_Campaign_ID,int,
org.compiere.model.X_I_Order,setC_Charge_ID,void,int
org.compiere.model.X_I_Order,getC_Charge_ID,int,
org.compiere.model.X_I_Order,setC_Country_ID,void,int
org.compiere.model.X_I_Order,getC_Country_ID,int,
org.compiere.model.X_I_Order,setC_Currency_ID,void,int
org.compiere.model.X_I_Order,getC_Currency_ID,int,
org.compiere.model.X_I_Order,setC_DocType_ID,void,int
org.compiere.model.X_I_Order,getC_DocType_ID,int,
org.compiere.model.X_I_Order,setC_Location_ID,void,int
org.compiere.model.X_I_Order,getC_Location_ID,int,
org.compiere.model.X_I_Order,setC_OrderLine_ID,void,int
org.compiere.model.X_I_Order,getC_OrderLine_ID,int,
org.compiere.model.X_I_Order,setC_Order_ID,void,int
org.compiere.model.X_I_Order,getC_Order_ID,int,
org.compiere.model.X_I_Order,setC_PaymentTerm_ID,void,int
org.compiere.model.X_I_Order,getC_PaymentTerm_ID,int,
org.compiere.model.X_I_Order,setC_Project_ID,void,int
org.compiere.model.X_I_Order,getC_Project_ID,int,
org.compiere.model.X_I_Order,setC_Region_ID,void,int
org.compiere.model.X_I_Order,getC_Region_ID,int,
org.compiere.model.X_I_Order,setC_Tax_ID,void,int
org.compiere.model.X_I_Order,getC_Tax_ID,int,
org.compiere.model.X_I_Order,setC_UOM_ID,void,int
org.compiere.model.X_I_Order,getC_UOM_ID,int,
org.compiere.model.X_I_Order,setChargeName,void,java.lang.String
org.compiere.model.X_I_Order,getChargeName,java.lang.String,
org.compiere.model.X_I_Order,setCity,void,java.lang.String
org.compiere.model.X_I_Order,getCity,java.lang.String,
org.compiere.model.X_I_Order,setContactName,void,java.lang.String
org.compiere.model.X_I_Order,getContactName,java.lang.String,
org.compiere.model.X_I_Order,setCountryCode,void,java.lang.String
org.compiere.model.X_I_Order,getCountryCode,java.lang.String,
org.compiere.model.X_I_Order,setDateAcct,void,java.sql.Timestamp
org.compiere.model.X_I_Order,getDateAcct,java.sql.Timestamp,
org.compiere.model.X_I_Order,setDateOrdered,void,java.sql.Timestamp
org.compiere.model.X_I_Order,getDateOrdered,java.sql.Timestamp,
org.compiere.model.X_I_Order,setDescription,void,java.lang.String
org.compiere.model.X_I_Order,getDescription,java.lang.String,
org.compiere.model.X_I_Order,setDocTypeName,void,java.lang.String
org.compiere.model.X_I_Order,getDocTypeName,java.lang.String,
org.compiere.model.X_I_Order,setDocumentNo,void,java.lang.String
org.compiere.model.X_I_Order,getDocumentNo,java.lang.String,
org.compiere.model.X_I_Order,setEMail,void,java.lang.String
org.compiere.model.X_I_Order,getEMail,java.lang.String,
org.compiere.model.X_I_Order,setFreightAmt,void,java.math.BigDecimal
